"City","Practice_Name","City.Rank","Compliance","Star_Rating","Numerator","Denominator","Needed4","Needed5","Med_Household","Address"
"Middletown","BASHLINE, BRUCE S DO INC",1,1,5,8,8,NA,NA,56318.5403,"1100 Spring Garden Drive"
"Milford","PREMIER HEALTH ASSOCIATES LLC",1,1,5,4,4,NA,NA,65580.3985,"111 E Catharine Street"
"Millersburg","PINNACLEHEALTH FAMILYCARE MILLERSBURG",1,1,5,10,10,0,0,47911.0055,"1000 Evelyn Drive"
"Millersville","PENN STATE MEDICAL GROUP MANOR",1,0.923,5,12,13,0,0,51496.109,"16 A Manor Avenue"
"Millvale","JULES KANN AND MALCOLM HARRIS MD",1,0.8,2,8,10,1,1,54615.556,"1099 North Avenue"
"Mineral Wells","FINBAR G POWDERLY MD",1,0.8,2,4,5,NA,NA,54266.8562,"1578 Elizabeth Pike"
"Monaca","HVMG GREGG ZERNICH",1,0.935,5,29,31,0,0,49359.3409,"3950 Brodhead Road"
"Monaca","HERITAGE VALLEY PRIMARY CARE CENTER",2,0.8,2,8,10,1,1,49359.3409,"3468 Brodhead Road"
"Monessen","MON VLY COMM HLTH SERVICE MED",1,0.75,1,3,4,NA,NA,29776.2544,"2 Eastgate Avenue"
"Monessen","LEMENTOWSKI  ASSOC SURG LLC",2,0.333,1,1,3,NA,NA,29776.2544,"2 Eastgate Avenue"
"Monongahela","DR. KRISHNANS OFFICE",1,1,5,7,7,NA,NA,44397.4267,"1025 Country Club Road"
"Monongahela","KILPATRICK, WILLIAM F MD",3,0.786,2,11,14,1,2,44397.4267,"100 Stoops Drive"
"Monongahela","HENRY E HOLETS JR LLC",4,0.4,1,6,15,7,7,44397.4267,"1290 Chess Street"
"Monongahela","MEDICAL AND ENDOCRINOLOGY ASSOCIATES PC",1,1,5,12,12,0,0,44397.4267,"420 West Main Street"
"Monroeville","DICROCE, JOSEPH N MD",6,0.667,1,2,3,NA,NA,58278.8856,"117 Fox Plan Road"
"Monroeville","PREMIER MEDICAL ASSOCIATES INTERNAL MEDICINE",2,0.884,5,122,138,0,0,58278.8856,"3824 Northern Pike"
"Monroeville","PREMIER MEDICAL  ASSOCIATES FAMILY  PRACTICE",3,0.878,5,238,271,0,0,58278.8856,"1620 Golden Mile Highway"
"Monroeville","PRIMARY CARE PARTNERS OF MONROEVILLE-UPMC",5,0.85,4,17,20,0,1,58278.8856,"400 Oxford Drive"
"Monroeville","FORBES FAMILY MEDICINE",4,0.857,4,18,21,0,1,58278.8856,"2550 Mosside Boulevard"
"Monroeville","AHN PRIMARY CARE MONROEVILLE",7,0.625,1,15,24,5,6,58278.8856,"4217 Northern Pike"
"Monroeville","MEDIGENICS LONGEVITY CENTER INC",1,1,5,4,4,NA,NA,58278.8856,"118 Fox Plan Road"
"Montgomery","MONTGOMERY GENERAL HOSPITAL",2,0.667,1,2,3,NA,NA,32187.6624,"401 6th Avenue"
"Montgomery","RIVERSIDE MEDICAL GROUP PLLC",1,1,5,4,4,NA,NA,32187.6624,"401 6th Avenue"
"Montoursville","SUSQUEHANNA HLTH FAM MEDICINE AT MONTOURSVILLE",1,0.714,1,5,7,NA,NA,50698.5485,"900 Plaza Drive"
"Montrose","DANA, IHAB MD",2,0.667,1,2,3,NA,NA,43679.1409,"100 Hospital Drive"
"Montrose","KHALIL, HASSAN Y MD",1,0.8,2,4,5,NA,NA,43679.1409,"100 Hospital Drive"
"Moon Township","HVMG CHERRINGTON MEDICAL  ASSOCIATES",2,0.909,5,30,33,0,0,64014.305,"935 Thorn Run Road"
"Moon Township","WAGNER, JAMES D MD",4,0.5,1,2,4,NA,NA,64014.305,"890 Beaver Grade Road"
"Moon Township","HVMG ELIZABETH ANN RUBERG DO",3,0.826,3,19,23,1,1,64014.305,"1136L Thorn Run Road"
"Moon Township","HVMG PRIMARY CARE MOON TOWNSHIP",1,1,5,3,3,NA,NA,64014.305,"935 Thorn Run Road"
"Moon Twp","KLUG GERALD D MD",1,0.556,1,5,9,NA,NA,64014.305,"951 Brodhead Road"
"Moosic","PRIME MED GEISINGER MOOSIC",1,0.667,1,6,9,NA,NA,57807.044,"532 Main St"
"Morgantown","WEST VIRGINIA UNIVERSITY MEDICAL CORPORATION",1,1,5,5,5,NA,NA,59172,"1 Medical Center Dr"
"Morgantown","WEST VIRGINIA UNIVERSITY MEDICAL CORPORATION",2,0.833,4,5,6,NA,NA,38861.631,"6040 University Town Centre Dr"
"Morgantown","MON HEALTH MEDICAL CENTER",4,0.667,1,2,3,NA,NA,26051.2227,"2000 Mon Health Medical Park Drive"
"Morgantown","WEST VIRGINIA UNIVERSITY MEDICAL CORPORATION",4,0.667,1,2,3,NA,NA,59172,"1 Medical Center Dr"
"Morgantown","WEST VIRGINIA UNIVERSITY MEDICAL CORPORATION",3,0.75,1,3,4,NA,NA,60578.4881,"250 Retail Cir"
"Morgantown","MONHEALTH WEDGEWOOD PRIMARY CARE",6,0.6,1,6,10,3,3,26051.2227,"2000 Mon Health Medical Park Drive"
"Mount Bethel","MT BETHEL MEDICAL CENTER LLC",1,0.615,1,8,13,3,4,58681.2576,"10 Mount Bethel Plaza"
"Mount Joy","PENN STATE HERSHEY MEDICAL GROUP MOUNT JOY",2,0.75,1,6,8,NA,NA,58268.6632,"201 Lefever Road"
"Mount Joy","LGHP PENN MEDICINE FAMILY MEDICINE MOUNT JOY",1,1,5,7,7,NA,NA,58268.6632,"1001 Cornerstone Drive"
"Mount Morris","CORNERSTONE CARE MT MORRIS",1,1,5,3,3,NA,NA,43882.005,"120 Locust Avenue Extension"
"Mount Pleasant","HABIBA HEALTH SERVICES PC",4,0.75,1,9,12,1,2,43241.5987,"828 West Main Street"
"Mount Pleasant","EXCELA HEALTH MAIN STREET MEDICAL",3,0.786,2,22,28,2,3,43241.5987,"525 West Main Street"
"Mount Pleasant","EFREN LEONIDA MD LLC",5,0.7,1,7,10,2,2,43241.5987,"One Braddock Avenue"
"Mount Pleasant","MILAD SHAKER",1,0.9,5,9,10,0,0,43241.5987,"308 Bessemer Road"
"Mount Pleasant","ESPOSITO MEDICAL ASSOCIATES LTD",2,0.833,4,5,6,NA,NA,43241.5987,"599 North Church Street"
"Mountain Top","GMG MT TOP FAMILY PRACTICE",1,1,5,4,4,NA,NA,74884.6676,"35 S Mountain Blvd"
"Mountain Top","LUCAS, IRENE D MD",2,0.857,4,6,7,NA,NA,74884.6676,"62 North Mountain Boulevard"
"Mountville","PENN STATE MEDICAL GROUP MOUNTVILLE",1,1,5,10,10,0,0,64300.3725,"2 College Avenue"
"Mt Holly Springs","WALNUT BOTTOM FAMILY PRACTICE LLC",1,0.8,2,8,10,1,1,59692.4888,"103 North Baltimore Avenue"
"Mt Lebanon","MEDI HELP",1,0.846,4,11,13,0,1,78749.4512,"1691 Washington Road"
"Mt Washington","FREY III, NORMAN J DO",1,0.846,4,11,13,0,1,44085.6655,"20 Bailey Avenue"
"Munhall","HANDELSMAN FAMILY PRACTICE LLC",1,0.615,1,8,13,3,4,38757.3924,"3212 Main Street"
"Murrysville","MURRYSVILLE INTERNAL MEDICINE AND FAMILY ASSOCIATES",1,1,5,3,3,NA,NA,82456.2622,"4262 Old William Penn Highway"
"Myerstown","WELLSPAN FAMILY MEDICINE ELCO",1,0.857,4,6,7,NA,NA,52151.3737,"6 Perri Avenue"
"Myerstown","MYERSTOWN FAMILY PRAC PC",2,0.667,1,4,6,NA,NA,52151.3737,"431 West Lincoln Avenue"
"Nanticoke","WOLANIN, JANUSZ MD",1,0.714,1,5,7,NA,NA,37063.8356,"233 South Prospect Street"
"Nanticoke","COMMONWEALTH PHYSICIAN NETWORK LLC",2,0.682,1,15,22,4,4,37063.8356,"4 East Main Street"
"Nanty Glo","CHI EBANDJIEFF PARKHILL",1,0.842,4,16,19,0,1,39475.7856,"1060 Lloyd Street"
"Natrona Heights","RUSSELLTON MEDICAL GROUP UPMC",5,0.818,3,36,44,1,2,40427.0853,"1604 Burtner Road"
"Natrona Heights","KUMAR, RAKESH, MD",1,1,5,13,13,0,0,40427.0853,"1629 Union Avenue"
"Natrona Heights","VALLEY FAMILY MEDC UPMC",4,0.836,4,56,67,0,2,40427.0853,"1604 Burtner Road"
"Natrona Heights","NATRONA HEIGHTS MEDICAL ASSOCIATES UPMC",6,0.765,1,26,34,3,4,40427.0853,"1800 Union Avenue"
"Natrona Heights","ALLE KISKI MEDICAL ASSOCIATES",2,0.921,5,129,140,0,0,40427.0853,"1621 C Union Avenue"
"Natrona Heights","ALLEGHENY VALLEY INTERNAL MEDICINE",3,0.907,5,49,54,0,0,40427.0853,"1719 Union Avenue"
"Nazareth","NAZARETH FAMILY PRACTICE",2,0.364,1,4,11,6,6,74782.2414,"305 West North Street"
"Nazareth","SABRE PHYSICIANS PC",3,0.2,1,1,5,NA,NA,74782.2414,"111 South Spruce Street"
"Nazareth","ST LUKES FAMILY MEDICINE NAZARETH",1,0.857,4,6,7,NA,NA,74782.2414,"4059 Jandy Boulevard"
"New Bethlehem","ARMSTRONG PRIMARY CARE CENTER SOUTH BETHLEHEM",1,0.882,5,15,17,0,0,44658.1707,"102 South Street"
"New Brighton","FUNKHOUSER, JAY L MD",1,1,5,12,12,0,0,41859.5759,"721 Fifth Avenue"
"New Castle","GABRIEL, STEVEN A MD PC",7,0.846,4,11,13,0,1,38244.3884,"29 East North Street"
"New Castle","INTERNAL MEDC ASSOC LAWRENCE COUNTY",3,0.913,5,21,23,0,0,49205.078,"125 Enclave Drive"
"New Castle","DOCTOR MALVAR AND ASSOCIATE",11,0.6,1,3,5,NA,NA,49205.078,"178 Enclave Drive"
"New Castle","ST LUKES MEDICAL PC",1,1,5,6,6,NA,NA,49205.078,"3413 Wilmington Rd"
"New Castle","FAMILY FIRST SWIFT CARE LLC",11,0.6,1,3,5,NA,NA,49205.078,"3128 Wilmington Road"
"New Castle","IRYNN AND ASSOCIATES",8,0.75,1,3,4,NA,NA,38244.3884,"3548 Ellwood Road"
"New Castle","UNION PRIMARY CARE UPMC",10,0.643,1,9,14,3,4,38244.3884,"2008 West State Street"
"New Castle","BHS JOANN LAMB MD AND ASSOCIATES",5,0.857,4,6,7,NA,NA,49205.078,"188 Enclave Drive"
"New Castle","SHENANGO PRIMARY CARE UPMC",1,1,5,3,3,NA,NA,38244.3884,"1750 New Butler Road"
"New Castle","NOBLE HOUSE MEDICAL CLINIC UPMC",13,0.375,1,3,8,NA,NA,49205.078,"3124 Wilmington Road"
"New Castle","PRIMARY CARE OF WESTERN  PA UPMC",5,0.857,4,6,7,NA,NA,49205.078,"149 Enclave Drive"
"New Castle","NORBERTO YUMANG MD UPMC",9,0.667,1,2,3,NA,NA,49205.078,"2602 Wilmington Road"
"New Castle","LAWRENCE COUNTY FAMILY MEDICINE",4,0.9,5,36,40,0,0,49205.078,"2520 Wilmington Road"
"New Cumberland","FAMILY PHYSICIAN ASSOCIATES INC",1,0.818,3,9,11,1,1,64083.5832,"1900 Bridge Street"
"New Eagle","MICHAEL, JOSEPH T MD",1,0.375,1,3,8,NA,NA,35271.2061,"433 Main Street"
"New Freedom","WELLSPAN FAMILY MEDICINE STONEBRIDGE",1,0.615,1,8,13,3,4,72824.7618,"13515 Wolfe Road"
"New Holland","LGHP PENN MEDICINE FAMILY MEDICINE NEW HOLLAND",2,0.769,1,10,13,1,2,52933.4658,"676 East Main Street"
"New Holland","WELSH MOUNTAIN HEALTH CENTERS",1,1,5,3,3,NA,NA,52933.4658,"584 Springville Road"
"New Kensington","RICHLESS, LLOYD K, MD",1,1,5,4,4,NA,NA,45022.7992,"251 7th Street"
"New Kensington","COMMUNITY HEALTH CLINIC INC",5,0.75,1,3,4,NA,NA,45022.7992,"943 Fourth Avenue"
"New Kensington","JAMAL M ALJARI MD",2,0.938,5,15,16,0,0,45022.7992,"2300 Freeport Road"
"New Kensington","UNITED PHYSICIANS",3,0.879,5,80,91,0,0,45022.7992,"305 Seventh Street"
"New Kensington","PAUL A REILLY MD AND ASSOCIATES",4,0.833,4,20,24,0,1,45022.7992,"315 7th Street"
"New Martinsville","WETZEL COUNTY HOSPITAL PHYSICIANS",1,0.4,1,4,10,5,5,37715.4928,"3 East Benjamin Drive"
"New Paris","HENRY W SHOENTHAL MD INC",1,0.684,1,13,19,3,4,43184.4213,"4186 Cortland Drive"
"New Philadelphia","MICHAEL J ZAWISZA DO PC",1,0.5,1,2,4,NA,NA,35553,"31 Valley Street"
"New Ringgold","ROSALEE REHRIG DO",1,0.333,1,1,3,NA,NA,53247.1862,"1976 West Penn Pike"
"New Stanton","NEW STANTON PRIMARY CARE",1,0.846,4,11,13,0,1,46270.0116,"512 South Center Avenue"
"New Tripoli","NORTHWESTERN MEDICAL CENTER PC",1,0.833,4,5,6,NA,NA,76739.1726,"7096 Decatur Street"
"New Wilmington","NEW WILMINGTON FAM MEDC ASSOC PC",2,0.625,1,5,8,NA,NA,49092.4661,"3438 State Route 208"
"New Wilmington","BHS FAMILY MEDICAL CARE",1,0.857,4,18,21,0,1,49092.4661,"150 North New Castle Street"
"Newport","TANNER, DAVID E DO",3,0.333,1,1,3,NA,NA,46475.1032,"82 Red Hill Road"
"Newport","PINNACLEHEALTH FAMILYCARE NEWPORT",1,0.957,5,22,23,0,0,46475.1032,"300 Bretz Court"
"Newport","NEWPORT FAMILY PRACTICE PC",2,0.947,5,18,19,0,0,46475.1032,"52 Red Hill Court"
"Newville","GRAHAM MEDICAL CENTER",1,0.923,5,12,13,0,0,54078.2211,"100 South High Street"
"North Apollo","VELEZ, FIDEL E MD",1,0.786,2,11,14,1,2,37169,"1903 Acheson Avenue"
"North East","VINEYARD PRIMARY CARE",2,0.75,1,3,4,NA,NA,47693.2417,"2060 North Pearl Street"
"North East","NORTH EAST FAMILY PRACTICE",1,0.909,5,10,11,0,0,47693.2417,"115 East Main Street"
"North Huntingdon","SANDERS, ROBERT E MD",4,0.786,2,11,14,1,2,63181.3156,"8981 Norwin Avenue"
"North Huntingdon","DANIEL MEDIC AND ASSOCIATES PC",1,0.893,5,25,28,0,0,63181.3156,"8791 Barnes Lake Rd"
"North Huntingdon","EXCELA HEALTH PRIMARY CARE",3,0.84,4,63,75,0,2,63181.3156,"8775 Norwin Avenue"
"North Huntingdon","WHITE OAK PRIMARY CARE - UPMC",2,0.875,5,7,8,NA,NA,63181.3156,"13370 Lincoln Way"
"North Huntingdon","NORWIN FAMILY MEDICINE UPMC",5,0.778,2,7,9,NA,NA,63181.3156,"12279 Route 30"
"Northampton","NORTHAMPTON MEDICAL ASSOCIATES",1,0.875,5,7,8,NA,NA,59483.2247,"602 B East 21st Street"
"Northampton","ST LUKES NORTHERN VALLEY PRIMARY CARE",2,0.706,1,12,17,3,3,59483.2247,"44 West 21st Street"
"Northern Cambria","CAMBRIA FAMILY PRACTICE LLC",1,0.75,1,3,4,NA,NA,42449.0838,"1704 Philadelphia Avenue"
"Northern Cambria","NORTHERN CAMBRIA MED CTR WILLIAM PARONISH MD INC",2,0.333,1,3,9,NA,NA,42449.0838,"1106 Bigler Avenue"
"Norvelt","LAH NORVELT FAMILY HEALTH",1,0.848,4,28,33,0,1,62157,"3888 Route 981"
"Noxen","RURAL HEALTH CORP MED DIV",1,0.857,4,6,7,NA,NA,47884.1078,"2888 State Route 29 South"
"Oak Hill","OAK HILL CLINIC CORPORATION",1,0.667,1,2,3,NA,NA,28703.6245,"320 Jones Avenue"
"Oakmont","SMA JEROME SCHERER DO",4,0.625,1,5,8,NA,NA,56326.6595,"135 Allegheny Avenue"
"Oakmont","GOLANI MEDICAL ASSOCIATES UPMC",1,0.875,5,7,8,NA,NA,56326.6595,"135 Allegheny Avenue"
"Oakmont","DANIEL STEINER MD UPMC",2,0.8,2,8,10,1,1,56326.6595,"135 Allegheny Avenue"
"Oakmont","THE PRIMARY CARE PLACE",3,0.75,1,3,4,NA,NA,56326.6595,"333 Allegheny Avenue"
"Oil City","VENANGO INTERNAL MEDC ASSOC UPMC",1,0.857,4,6,7,NA,NA,35018.4902,"1 Memorial Drive"
"Old Forge","DUNAY, DARLENE A DO",1,0.667,1,2,3,NA,NA,49875.0504,"314 Oak Street"
"Olyphant","PRIME MED GEISINGER OLYPHANT",1,0.667,1,2,3,NA,NA,47477.7019,"221 River St"
"Orbisonia","SOUTHERN HUNTINGDON COUNTY MED CENTER",1,1,5,5,5,NA,NA,39748.842,"626 Water Street"
"Orefield","NORTH WHITEHALL FAMILY PRACTICE",1,1,5,3,3,NA,NA,83870.1677,"3560 Route 309"
"Orefield","LVPG FAMILY MEDICINE OREFIELD",1,1,5,15,15,0,0,83870.1677,"5074 Kernsville Road"
"Orwigsburg","GMG ORWIGSBURG FAMILY PRACTICE",1,0.75,1,6,8,NA,NA,53262.273,"300 Hollywood Boulevard"
"Palmer Township","ST LUKES FAMILY PRACTICE PALMER",1,0.667,1,4,6,NA,NA,69973.5931,"3213 Nazareth Road"
"Palmerton","CARBON MEDICAL ASSOCIATES INC",2,0.833,4,10,12,0,1,50699.8331,"218A Delaware Avenue"
"Palmerton","ZHOU, JOE S MD",3,0.667,1,2,3,NA,NA,50699.8331,"135 Lafayette Ave 2nd Fl"
"Palmerton","JOHN H NICHOLSON DO PC",1,1,5,3,3,NA,NA,50699.8331,"169 Delaware Avenue"
"Palmyra","LEBANON VALLEY FAMILY MEDICINE",1,0.81,3,68,84,2,5,60668.6685,"1400 South Forge Road"
"Palmyra","PENN STATE HERSHEY MEDICAL GROUP PALMYRA",2,0.739,1,17,23,3,3,60668.6685,"941 Park Drive"
"Parkersburg","MHC PHYSICIANS INC",1,1,5,3,3,NA,NA,43798.1948,"418 Grand Park Drive"
"Parkersburg","MICHAEL S MOSES MD",3,0.667,1,2,3,NA,NA,45798.6351,"1512 36th Street"
"Parkersburg","CAMDEN CLARK PHYSICIAN CORPORATION",1,1,5,6,6,NA,NA,34544.857,"705 Garfield Ave"
"Patton","PATTON MEDICAL HEALING CENTER LLC",1,0.667,1,2,3,NA,NA,38422.2174,"503 Railroad Avenue"
"Patton","RUSSELL MILLER MD FAM PRAC",2,0.5,1,4,8,NA,NA,38422.2174,"121 Beech Avenue"
"Peckville","PRIMEMED GEISINGER PECKVILLE",1,0.875,5,7,8,NA,NA,38153,"320 Keystone Avenue"
"Pen Argyl","LVPG FAMILY MEDICINE BANGOR",1,1,5,8,8,NA,NA,57269.9246,"1337 Blue Valley Drive"
"Perryopolis","PERRYO MEDICAL CENTER",1,0.857,4,18,21,0,1,35359.8395,"405 Liberty Street"
"Perryopolis","NAVARRO HEALTH CARE PC",2,0.667,1,2,3,NA,NA,35359.8395,"3379 Pittsburgh Road"
"Philipsburg","GMG PHILIPSBURG INTERNAL MEDICINE",1,0.875,5,7,8,NA,NA,38848.1869,"210 Medical Center Drive"
"Philipsburg","MOSHANNON VALLEY RURAL HEALTH CENTER",2,0.833,4,5,6,NA,NA,38848.1869,"271 Railroad Street"
"Phoenixville","PMA MEDICAL SPECIALISTS LLC",1,0.75,1,3,4,NA,NA,86419.5874,"826 Main Street"
"Pine Grove","INTEGRATED MEDICAL GROUP PC",2,0.774,2,24,31,2,3,50994.923,"8 Oak Grove Road"
"Pine Grove","SCALIA PRIMARY CARE PC",1,1,5,5,5,NA,NA,50994.923,"35 Tremont Road"
"Pittsburgh","NELSON, LAWRENCE J MD",109,0.6,1,3,5,NA,NA,55607.3086,"777 Clairton Boulevard"
"Pittsburgh","HOOVER MEDICAL ASSOCIATES PC",1,1,5,10,10,0,0,22397.3403,"1400 Locust Street"
"Pittsburgh","UPMC SENIOR CARE AT SHADY SIDE",88,0.727,1,16,22,3,3,32228.0668,"200 Lothrop Street"
"Pittsburgh","UPP HEART AND VASCULAR INSTITUTE",73,0.8,2,4,5,NA,NA,32228.0668,"3600 Forbes Avenue"
"Pittsburgh","MORETTI, JAMES M MD",49,0.857,4,6,7,NA,NA,106045.9841,"2589 Washington Road"
"Pittsburgh","UPMC SOUTH HILLS ENDOCRINOLOGY",88,0.727,1,8,11,2,2,32228.0668,"3601 Fifth Avenue"
"Pittsburgh","GMA KOMAN AND KIMMELL FAMILY PRACTICE",23,0.941,5,16,17,0,0,70890.1741,"8150 Perry Highway"
"Pittsburgh","EAST LIBERTY FAMILY HEALTH CARE CENTER",112,0.571,1,8,14,4,5,39660.7774,"6023 Harvard Street"
"Pittsburgh","LOBUR, PAUL T., MD",49,0.857,4,6,7,NA,NA,78579.877,"1050 Bower Hill Road"
"Pittsburgh","HO, YEE C MD",114,0.556,1,5,9,NA,NA,37425.1418,"810 Wood Street"
"Pittsburgh","FLETCHER, DOUGLAS D MD",80,0.75,1,3,4,NA,NA,37425.1418,"221 Penn Avenue"
"Pittsburgh","ASSOCIATES IN DIAGNOSTIC INTERNAL MEDICINE",96,0.692,1,9,13,2,3,32228.0668,"300 Halket Street"
"Pittsburgh","HARETOS, JOHN T., MD",109,0.6,1,3,5,NA,NA,32228.0668,"160 North Craig Street"
"Pittsburgh","CHOLAPRANEE, REWAT MD",1,1,5,3,3,NA,NA,70890.1741,"135 Cumberland Road"
"Pittsburgh","LEVI WALKER MD PC",1,1,5,3,3,NA,NA,22397.3403,"1811 Boulevard of the Allies"
"Pittsburgh","ONCOLOGY HEMATOLOGY ASSOCIATION",1,1,5,5,5,NA,NA,45928.1315,"5115 Centre Avenue"
"Pittsburgh","FLAHERTY, MORGAN F MD",108,0.625,1,5,8,NA,NA,101351.9137,"1370 Old Freeport Road"
"Pittsburgh","PRIMARY CARE HEALTH SERVICES GROUP PRACTICE",36,0.889,5,8,9,NA,NA,22397.3403,"1835 Centre Avenue"
"Pittsburgh","BAHL AND BAHL MED ASSOC",71,0.813,3,39,48,1,3,48687.4696,"10922 Frankstown Road"
"Pittsburgh","PURPURA, LAWRENCE J MD",1,1,5,5,5,NA,NA,47118.8084,"1206 Brookline Boulevard"
"Pittsburgh","DRS JOHN CHANTZ AND ASSOCIATES UPMC",33,0.9,5,18,20,0,0,73584.7475,"100 Delafield Road"
"Pittsburgh","CAMPBELL AND PHILBIN MEDICAL ASSOC",86,0.744,1,29,39,4,5,22397.3403,"1400 Locust Street"
"Pittsburgh","MCGINNIS THORACIC AND CARDIOVASCULAR ASSOCIATES",1,1,5,5,5,NA,NA,35830.6454,"320 East North Avenue"
"Pittsburgh","RABINOWITZ AND CIESIELKA MDS",95,0.7,1,7,10,2,2,30284.2042,"5173 Liberty Avenue"
"Pittsburgh","OFFERMAN, JOOP, MD",62,0.833,4,5,6,NA,NA,39660.7774,"6740 Reynolds Street"
"Pittsburgh","UNIVERSITY GERIATRIC MEDICINE SERVICE",101,0.667,1,2,3,NA,NA,32228.0668,"200 Lothrop Street"
"Pittsburgh","PITTSBURGH GENERAL MEDICINE ASSOCIATES",29,0.922,5,47,51,0,0,35830.6454,"1307 Federal Street"
"Pittsburgh","AGH INTERNAL MEDICINE",72,0.81,3,34,42,1,3,35830.6454,"1307 Federal Street"
"Pittsburgh","PENN PLUM FAMILY MEDICINE UPMC",49,0.857,4,18,21,0,1,48687.4696,"7175 Saltsburg Road"
"Pittsburgh","DOUGLAS F CLOUGH MD AND ASSOC PC",1,1,5,6,6,NA,NA,70890.1741,"9104 Babcock Boulevard"
"Pittsburgh","PRABHU PRIMARY CARE PC",1,1,5,14,14,0,0,78579.877,"1050 Bower Hill Road"
"Pittsburgh","GROB SCHERI WOODBURN AND GRIFIN FAMILY MEDICINE",30,0.919,5,34,37,0,0,70890.1741,"1140 Perry Highway"
"Pittsburgh","DAYALAN & ASSOCIATES FAMILY MEDICINE",57,0.852,4,23,27,0,1,70890.1741,"3601 McKnight East Drive"
"Pittsburgh","GMA HEYL FAMILY PRACTICE",31,0.914,5,32,35,0,0,55733.5687,"1020 Center Avenue"
"Pittsburgh","PITTSBURGH FAMILY PRACTICE ASSOC LLC",1,1,5,5,5,NA,NA,22397.3403,"1517 Forbes Avenue"
"Pittsburgh","METRO FAMILY PRACTICE INC",80,0.75,1,6,8,NA,NA,48658.4649,"1789 South Braddock Avenue"
"Pittsburgh","UPMC SQUIRREL HILL",1,1,5,3,3,NA,NA,59637.4129,"5608 Wilkins Avenue"
"Pittsburgh","GMA NORTHERN AREA FAMILY MED",45,0.87,5,20,23,0,0,70890.1741,"5700 Corporate Drive"
"Pittsburgh","UPP SPECIALTY PRACTICE SERVICES",80,0.75,1,3,4,NA,NA,45928.1315,"5200 Centre Avenue"
"Pittsburgh","GMA WILLIAM ZILLWEGER MED PRAC",73,0.8,2,4,5,NA,NA,70890.1741,"9104 Babcock Blvd"
"Pittsburgh","COMMUNITY CARE PLUS",114,0.556,1,5,9,NA,NA,45961.4011,"601 Monroe Avenue"
"Pittsburgh","EMMANUEL FAMILY PRACTICE ASSOCIATES",1,1,5,3,3,NA,NA,48658.4649,"1789 South  Braddock Avenue"
"Pittsburgh","GREATER PITTSBURGH MED ASSOC UPMC",91,0.725,1,29,40,5,6,42694.2705,"900 Mount Royal Boulevard"
"Pittsburgh","SMITHFIELD MEDICAL",80,0.75,1,6,8,NA,NA,42763.5971,"309 Smithfield Street"
"Pittsburgh","GOWDA, ANU MD",101,0.667,1,4,6,NA,NA,48687.4696,"11618 Frankstown Rd"
"Pittsburgh","KHAN MEDICAL ASSOC LLC",99,0.684,1,13,19,3,4,37425.1418,"200 Penn Avenue"
"Pittsburgh","PPCP AUSTIN PURIGHALLA",43,0.878,5,36,41,0,0,78579.877,"1050 Bower Hill Road"
"Pittsburgh","PPCP JOHN G YAROS MD",36,0.889,5,8,9,NA,NA,78579.877,"363 Vanadium Road"
"Pittsburgh","PPCP FLEET STREET",48,0.862,5,25,29,0,0,51163.5572,"300 Fleet Street"
"Pittsburgh","PPCP JEFFERSON BETHEL",61,0.839,4,26,31,0,1,55607.3086,"140 Curry Hollow Road"
"Pittsburgh","FAMILY MEDICINE RUTOVIC PC",87,0.737,1,14,19,2,3,55607.3086,"5119 Clairton Boulevard"
"Pittsburgh","DALJIT SINGH MD ASSOCIATES",57,0.852,4,23,27,0,1,42694.2705,"900 Mt Royal Boulvard"
"Pittsburgh","MONTOUR FAM HEALTHCARE",96,0.692,1,9,13,2,3,90388,"1000 Cliff Mine Road"
"Pittsburgh","ADAMS, ROCCO J MD",73,0.8,2,8,10,1,1,48093.906,"3000 Brownsville Rd"
"Pittsburgh","LADANI MEDICAL ASSOCIATES LLC",49,0.857,4,6,7,NA,NA,31996.8378,"2409 Brownsville Road"
"Pittsburgh","PATEL MEDICAL ASSOC",1,1,5,13,13,0,0,31996.8378,"2409 Brownsville Road"
"Pittsburgh","PRIME CARE INT MEDC ASSOC PC",101,0.667,1,6,9,NA,NA,65031.4446,"1049 Unity Center Rd"
"Pittsburgh","ADLER AND KRAUSE CARD MED ASSOC",80,0.75,1,3,4,NA,NA,37425.1418,"21 Yost Boulevard"
"Pittsburgh","PEFHA HEALTH AND WELLNESS CTR PC",1,1,5,6,6,NA,NA,48687.4696,"8989 Frankstown Road"
"Pittsburgh","MONAH JR, RONALD O MD",79,0.778,2,7,9,NA,NA,45961.4011,"660 Lincoln Avenue"
"Pittsburgh","HVMG FAMILY PRACTICE ROBINSON",42,0.882,5,15,17,0,0,47440.9517,"2201 Park Manor Boulevard"
"Pittsburgh","SQUIRREL HILL HEALTH CENTER",73,0.8,2,4,5,NA,NA,59637.4129,"4516 Browns Hill Road"
"Pittsburgh","BRENTWOOD MEDICAL GROUP INC",41,0.884,5,38,43,0,0,48093.906,"3720 Brownsville Road"
"Pittsburgh","FORT PITT SENIOR HEALTH CARE ASSOCIATES",73,0.8,2,4,5,NA,NA,22397.3403,"1350 Locust Street"
"Pittsburgh","GLEASON MEDICAL ASSOCIATES UPMC",62,0.833,4,5,6,NA,NA,48658.4649,"1789 South Braddock Avenue"
